slug,name,team,pos,overall,height,height_in,weight_lbs,wingspan,wingspan_in,Outside Scoring,Inside Scoring,Playmaking,Athleticism,Defense,Rebounding,Intangibles,Close Shot,Free Throw,Mid-Range Shot,Offensive Consistency,Shot IQ,Three-Point Shot,Draw Foul,Driving Dunk,Hands,Layup,Post Control,Post Fade,Post Hook,Standing Dunk,Ball Handle,Pass Accuracy,Pass IQ,Pass Vision,Speed with Ball,Agility,Hustle,Overall Durability,Speed,Stamina,Strength,Vertical,Block,Defensive Consistency,Help Defense IQ,Interior Defense,Pass Perception,Perimeter Defense,Steal,Defensive Rebound,Offensive Rebound,badge: Deadeye,badge: Limitless Range,badge: Mini Marksman,badge: Set Shot Specialist,badge: Shifty Shooter,badge: Aerial Wizard,badge: Float Game,badge: Hook Specialist,badge: Layup Mixmaster,badge: Paint Prodigy,badge: Physical Finisher,badge: Post Fade Phenom,badge: Post Powerhouse,badge: Post-Up Poet,badge: Posterizer,badge: Rise Up,badge: Ankle Assassin,badge: Bail Out,badge: Break Starter,badge: Dimer,badge: Handles For Days,badge: Lightning Launch,badge: Strong Handle,badge: Unpluckable,badge: Versatile Visionary,badge: Challenger,badge: Glove,badge: High-Flying Denier,badge: Immovable Enforcer,badge: Interceptor,badge: Off-Ball Pest,badge: On-Ball Menace,badge: Paint Patroller,badge: Pick Dodger,badge: Post Lockdown,badge: Boxout Beast,badge: Rebound Chaser,badge: Brick Wall,badge: Pogo Stick,badge: Slippery Off-Ball,classic_team,base_team,season,era_tag
allen-iverson-2007-08-denver-nuggets,Allen Iverson,2007-08 Denver Nuggets,SG / PG,88,"6'0""",72,165,"6'3""",75,88.0,60.0,85.0,89.0,62.0,40.0,70.0,93,81,93,95,90,77,94,65,98,88,33,50,25,25,98,84,85,68,92,91,97,85,94,95,65,93,37,65,70,30,77,72,82,45,34,-,-,Gold,-,Gold,-,Gold,-,Gold,-,-,-,-,-,-,-,Gold,Gold,-,-,Gold,Gold,Silver,Silver,Bronze,-,Gold,-,-,Gold,-,-,-,Silver,-,-,-,-,-,Gold,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
marcus-camby-2007-08-denver-nuggets,Marcus Camby,2007-08 Denver Nuggets,C,87,"6'11""",83,220,"7'3""",87,71.0,72.0,37.0,73.0,79.0,91.0,95.0,86,71,75,45,86,65,44,71,94,60,79,60,81,90,35,45,50,28,26,56,95,66,64,95,78,60,96,90,95,95,60,56,60,97,85,-,-,-,-,-,Gold,-,-,-,-,-,-,-,Gold,-,Bronze,-,-,-,-,-,-,-,-,-,Bronze,-,Gold,-,-,-,-,Gold,-,Gold,Gold,Silver,Gold,Gold,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
jr-smith-2007-08-denver-nuggets,J.R. Smith,2007-08 Denver Nuggets,SG / SF,80,"6'6""",78,220,"6'10""",82,76.0,59.0,71.0,80.0,59.0,40.0,98.0,74,72,84,70,70,88,37,94,83,84,45,62,25,40,80,78,74,50,75,85,72,79,84,95,52,92,42,50,73,45,62,78,63,45,35,-,Gold,-,-,Silver,Gold,-,-,Gold,-,-,-,-,-,HOF,-,Bronze,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
kenyon-martin-2007-08-denver-nuggets,Kenyon Martin,2007-08 Denver Nuggets,PF / C,79,"6'9""",81,225,"7'0""",84,66.0,76.0,54.0,83.0,71.0,67.0,55.0,84,58,77,60,75,42,48,70,97,80,78,65,78,90,43,48,62,53,62,65,95,85,74,97,80,85,82,50,82,82,68,60,74,64,70,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,Gold,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
nene-2007-08-denver-nuggets,Nene,2007-08 Denver Nuggets,PF / C,77,"6'11""",83,250,"7'5""",89,60.0,70.0,45.0,72.0,61.0,83.0,90.0,88,55,70,35,85,29,75,68,62,60,74,69,70,80,40,53,54,55,25,47,85,75,62,80,88,69,58,40,72,79,60,47,73,86,80,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
anthony-carter-2007-08-denver-nuggets,Anthony Carter,2007-08 Denver Nuggets,PG,75,"6'1""",73,190,"6'5""",77,73.0,43.0,82.0,77.0,67.0,51.0,70.0,77,70,73,65,75,76,40,35,72,77,31,36,25,25,81,82,82,80,84,82,75,80,84,82,64,74,56,75,74,31,75,76,85,56,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,Bronze,-,Bronze,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
chucky-atkins-2007-08-denver-nuggets,Chucky Atkins,2007-08 Denver Nuggets,SG,74,"5'11""",71,160,"6'3""",75,75.0,48.0,75.0,74.0,45.0,38.0,85.0,64,81,77,50,98,78,47,48,95,74,25,43,26,25,72,74,74,71,84,74,80,84,84,84,37,77,30,45,55,36,49,59,38,41,34,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
steven-hunter-2007-08-denver-nuggets,Steven Hunter,2007-08 Denver Nuggets,C / PF,73,"7'0""",84,220,"7'4""",88,49.0,68.0,41.0,74.0,64.0,64.0,73.0,79,45,40,50,50,31,70,63,84,58,62,58,60,85,50,54,50,26,25,45,90,83,52,86,74,85,89,60,75,77,68,45,35,56,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
eduardo-najera-2007-08-denver-nuggets,Eduardo Najera,2007-08 Denver Nuggets,SF / SG,73,"6'8""",80,240,"7'0""",84,74.0,50.0,64.0,72.0,61.0,67.0,80.0,60,71,59,75,98,81,33,55,80,75,60,45,30,25,76,65,68,70,39,67,85,82,62,92,55,63,55,60,68,66,56,59,64,66,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
yakhouba-diawara-2007-08-denver-nuggets,Yakhouba Diawara,2007-08 Denver Nuggets,SG,70,"6'7""",79,225,"6'8""",80,61.0,43.0,72.0,72.0,56.0,48.0,80.0,61,65,60,50,71,61,50,25,81,69,25,40,31,25,75,71,69,67,76,78,92,85,74,98,40,39,30,65,70,48,55,74,51,51,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007-08 Denver Nuggets,Denver Nuggets,2007-08,'08
mahmoud-abdul-rauf-1993-94-denver-nuggets,Mahmoud Abdul-Rauf,1993-94 Denver Nuggets,PG / SG,84,"6'1""",73,162,"6'4""",76,86.0,59.0,76.0,78.0,53.0,35.0,70.0,85,95,88,85,80,82,63,80,85,84,25,81,25,25,80,73,70,72,86,78,78,92,86,94,32,87,30,70,69,25,48,65,62,39,31,Gold,Silver,Gold,Gold,Gold,-,Gold,-,Gold,-,-,-,-,-,-,-,Bronze,-,-,Gold,-,Silver,Gold,Gold,Gold,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,Gold,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
dikembe-mutombo-1993-94-denver-nuggets,Dikembe Mutombo,1993-94 Denver Nuggets,C / PF,84,"7'2""",86,250,"7'7""",91,49.0,67.0,35.0,66.0,79.0,83.0,98.0,53,58,35,60,65,25,75,40,88,32,70,48,82,97,29,45,45,32,25,32,80,95,36,85,83,50,93,98,88,97,85,32,58,87,79,-,-,-,-,-,Gold,-,-,-,-,-,-,Gold,-,-,Gold,-,-,-,-,-,-,-,-,-,HOF,-,HOF,-,-,-,-,HOF,Bronze,HOF,Gold,Gold,HOF,Gold,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
laphonso-ellis-1993-94-denver-nuggets,LaPhonso Ellis,1993-94 Denver Nuggets,PF / SF,80,"6'8""",80,240,"6'11""",83,71.0,73.0,53.0,78.0,71.0,70.0,85.0,72,67,72,80,80,55,71,80,88,77,66,68,58,75,65,49,49,40,62,50,85,82,80,87,75,85,58,85,85,79,79,50,59,71,68,-,-,-,Bronze,-,Gold,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,-,-,-,Bronze,-,-,-,-,Bronze,Gold,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
reggie-williams-1993-94-denver-nuggets,Reggie Williams,1993-94 Denver Nuggets,SF / SG,78,"6'7""",79,195,"6'9""",81,76.0,67.0,69.0,75.0,65.0,50.0,80.0,79,73,76,70,83,77,61,82,84,80,63,62,40,60,70,70,71,66,69,81,75,87,75,83,50,72,56,70,70,55,56,77,69,54,46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
bryant-stith-1993-94-denver-nuggets,Bryant Stith,1993-94 Denver Nuggets,SG / SF,77,"6'5""",77,208,"6'8""",80,77.0,63.0,68.0,81.0,70.0,47.0,70.0,77,82,78,75,85,65,80,75,85,77,55,55,25,50,76,75,78,41,70,76,84,92,73,88,79,77,35,80,79,66,78,78,74,46,48,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,Silver,Gold,Bronze,-,-,-,-,-,-,-,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
robert-pack-1993-94-denver-nuggets,Robert Pack,1993-94 Denver Nuggets,PG / SG,75,"6'2""",74,180,"6'5""",77,67.0,56.0,85.0,78.0,48.0,39.0,60.0,75,75,68,60,64,62,67,90,80,84,25,44,36,25,80,83,82,87,91,72,77,75,85,91,50,98,35,45,50,27,45,54,83,43,35,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,Silver,-,Silver,-,-,Silver,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
rodney-rogers-1993-94-denver-nuggets,Rodney Rogers,1993-94 Denver Nuggets,PF / SF,74,"6'7""",79,235,"6'10""",82,72.0,72.0,50.0,70.0,64.0,57.0,80.0,80,67,79,65,58,82,57,84,70,70,70,75,63,88,62,55,54,43,36,52,75,80,52,74,80,75,61,60,60,72,72,52,69,51,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
tom-hammonds-1993-94-denver-nuggets,Tom Hammonds,1993-94 Denver Nuggets,PF / C,73,"6'9""",81,225,"7'0""",84,57.0,67.0,36.0,64.0,62.0,75.0,98.0,74,68,38,75,60,25,44,68,65,53,70,70,72,90,41,40,42,31,25,42,95,75,42,68,70,58,47,70,68,77,70,42,58,74,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1993-94 Denver Nuggets,Denver Nuggets,1993-94,'94
paul-george-2013-14-indiana-pacers,Paul George,2013-14 Indiana Pacers,SF,92,"6'9""",81,220,"6'11""",83,88.0,73.0,80.0,85.0,77.0,53.0,98.0,84,86,82,95,98,84,75,85,95,86,70,74,40,55,83,76,84,77,79,94,90,93,74,95,60,88,47,95,90,63,84,94,69,69,37,Silver,Bronze,-,Silver,Silver,Silver,Silver,-,Silver,-,Bronze,-,-,-,Bronze,-,-,Silver,-,-,-,Silver,Bronze,Bronze,-,Gold,Silver,Bronze,Gold,Gold,Gold,Gold,-,Gold,-,-,-,-,-,Bronze,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
roy-hibbert-2013-14-indiana-pacers,Roy Hibbert,2013-14 Indiana Pacers,C,83,"7'2""",86,280,"7'7""",91,67.0,69.0,38.0,60.0,72.0,77.0,98.0,86,77,74,30,88,45,63,53,63,52,77,60,93,90,35,37,58,35,25,25,68,80,26,90,88,41,84,85,93,93,64,25,57,70,84,-,-,-,Silver,-,Gold,-,Bronze,-,-,-,-,Gold,-,-,Bronze,-,-,-,-,-,-,-,-,-,Gold,-,-,-,-,-,-,Gold,-,Gold,Gold,Gold,Gold,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
david-west-2013-14-indiana-pacers,David West,2013-14 Indiana Pacers,PF,81,"6'9""",81,250,"7'4""",88,83.0,75.0,49.0,66.0,75.0,83.0,70.0,93,75,89,85,85,71,60,65,70,63,88,89,88,75,40,55,52,70,30,43,85,80,30,85,88,50,88,65,82,82,72,68,70,84,82,-,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,Gold,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
evan-turner-2013-14-indiana-pacers,Evan Turner,2013-14 Indiana Pacers,SF / PG,75,"6'7""",79,205,"6'8""",80,70.0,56.0,74.0,76.0,55.0,52.0,90.0,76,81,77,40,70,75,42,63,90,78,50,52,31,40,77,75,78,66,76,78,88,85,67,82,60,70,30,65,70,48,55,74,41,65,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
cj-watson-2013-14-indiana-pacers,C.J. Watson,2013-14 Indiana Pacers,PG,75,"6'2""",74,175,"6'6""",78,72.0,45.0,74.0,78.0,67.0,50.0,85.0,59,74,61,70,89,79,67,25,85,64,29,39,25,25,81,69,71,70,77,84,88,84,80,98,40,69,50,80,77,38,59,83,79,51,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
luis-scola-2013-14-indiana-pacers,Luis Scola,2013-14 Indiana Pacers,PF,74,"6'9""",81,240,"7'0""",84,76.0,69.0,44.0,63.0,54.0,78.0,60.0,85,69,70,80,70,81,73,58,58,59,84,82,82,55,37,41,64,44,34,41,75,86,43,77,76,46,47,45,62,70,64,27,60,73,83,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,Bronze,-,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
chris-copeland-2013-14-indiana-pacers,Chris Copeland,2013-14 Indiana Pacers,SF,73,"6'9""",81,239,"7'1""",85,72.0,51.0,53.0,68.0,50.0,48.0,75.0,70,72,76,50,75,86,55,60,70,67,40,38,37,40,57,57,57,41,54,57,81,79,60,90,52,57,40,45,57,50,50,57,50,48,47,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
ian-mahinmi-2013-14-indiana-pacers,Ian Mahinmi,2013-14 Indiana Pacers,C,70,"6'11""",83,250,"7'3""",87,53.0,66.0,37.0,66.0,66.0,64.0,25.0,83,62,72,35,40,25,65,69,76,46,66,62,68,75,35,32,64,27,25,40,82,83,40,78,79,58,82,65,80,80,69,40,49,57,70,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,Gold,-,Silver,Gold,-,Bronze,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
george-hill-2013-14-indiana-pacers,George Hill,2013-14 Indiana Pacers,PG,79,"6'3""",75,188,"6'9""",81,82.0,51.0,79.0,66.0,66.0,43.0,60.0,96,81,86,60,84,83,48,45,84,76,38,61,33,25,86,84,84,62,78,,74,79,76,92,52,88,40,80,80,48,70,80,63,51,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2013-14 Indiana Pacers,Indiana Pacers,2013-14,'14
isiah-thomas-1988-89-detroit-pistons,Isiah Thomas,1988-89 Detroit Pistons,PG / SG,92,"6'1""",73,180,"6'4""",76,83.0,54.0,95.0,85.0,68.0,40.0,85.0,88,81,84,90,85,72,75,65,92,97,25,29,25,25,97,94,95,95,92,88,94,90,92,94,60,74,35,85,84,40,78,81,71,45,35,-,-,-,-,Gold,-,Silver,-,Gold,-,-,-,-,-,-,-,Gold,Gold,-,HOF,Gold,Gold,Gold,Gold,Gold,Gold,Bronze,-,Bronze,Gold,Gold,Bronze,-,Gold,-,-,-,-,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
joe-dumars-1988-89-detroit-pistons,Joe Dumars,1988-89 Detroit Pistons,SG / PG,90,"6'3""",75,190,"6'6""",78,87.0,62.0,77.0,84.0,82.0,55.0,80.0,85,84,88,90,90,85,83,51,98,85,39,59,58,25,80,79,79,77,69,97,98,79,67,98,75,73,38,98,95,66,95,97,88,55,54,Silver,Silver,Silver,Silver,Silver,-,Bronze,-,Bronze,-,-,-,-,-,-,-,Bronze,Silver,-,Gold,Silver,Silver,Silver,Silver,Silver,Gold,Silver,-,Gold,Bronze,Gold,Gold,-,Gold,-,-,-,-,-,Silver,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
mark-aguirre-1988-89-detroit-pistons,Mark Aguirre,1988-89 Detroit Pistons,SF / SG,82,"6'6""",78,232,"6'9""",81,79.0,72.0,67.0,84.0,73.0,58.0,80.0,85,73,75,90,85,68,73,55,87,75,90,84,65,48,69,55,70,66,75,82,98,86,80,98,78,63,55,90,88,65,75,84,57,58,57,-,-,-,-,-,Silver,Gold,-,Bronze,-,-,Bronze,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
vinnie-johnson-1988-89-detroit-pistons,Vinnie Johnson,1988-89 Detroit Pistons,SG / PG,81,"6'2""",74,200,"6'5""",77,80.0,53.0,78.0,77.0,66.0,50.0,98.0,88,73,85,90,80,65,84,25,85,86,33,59,25,25,83,78,82,74,72,76,83,88,76,87,70,60,37,75,78,44,79,75,73,43,56,-,-,Silver,Gold,-,-,Gold,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
dennis-rodman-1988-89-detroit-pistons,Dennis Rodman,1988-89 Detroit Pistons,PF / SF,81,"6'7""",79,220,"7'3""",87,56.0,63.0,43.0,82.0,77.0,87.0,80.0,70,62,64,35,50,52,50,80,75,67,45,48,60,80,35,45,30,32,74,53,99,88,82,91,75,85,61,90,90,94,90,53,60,80,94,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,Bronze,-,-,-,-,Gold,-,Gold,HOF,HOF,Silver,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
bill-laimbeer-1988-89-detroit-pistons,Bill Laimbeer,1988-89 Detroit Pistons,C / PF,80,"6'11""",83,245,"7'3""",87,81.0,62.0,46.0,62.0,71.0,72.0,60.0,78,83,80,85,75,84,63,40,82,55,66,68,69,50,38,64,62,39,25,25,90,90,25,85,83,35,62,90,86,90,86,25,58,87,56,-,Bronze,-,Gold,Gold,Gold,-,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,Silver,-,Bronze,Gold,Gold,Gold,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
james-edwards-1988-89-detroit-pistons,James Edwards,1988-89 Detroit Pistons,C / PF,76,"7'0""",84,225,"7'4""",88,69.0,70.0,34.0,57.0,58.0,79.0,80.0,84,68,72,85,80,25,79,42,73,43,80,86,80,80,27,35,36,31,42,34,65,80,50,70,75,27,55,70,70,70,65,34,45,84,74,-,-,-,-,-,-,-,-,-,-,-,Silver,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,Gold,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
rick-mahorn-1988-89-detroit-pistons,Rick Mahorn,1988-89 Detroit Pistons,C / PF,76,"6'10""",82,240,"7'2""",86,60.0,57.0,33.0,59.0,70.0,74.0,75.0,62,74,35,80,85,25,65,40,68,40,60,55,55,72,35,38,35,29,29,29,69,80,39,68,95,35,62,90,84,85,85,29,58,79,68,-,-,-,Bronze,-,Silver,-,-,-,-,-,-,Gold,-,-,Bronze,-,-,-,-,-,-,-,-,-,Silver,-,-,-,-,-,-,Silver,-,Silver,Gold,-,Gold,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
john-long-1988-89-detroit-pistons,John Long,1988-89 Detroit Pistons,SG,74,"6'5""",77,195,"6'9""",81,79.0,54.0,66.0,74.0,59.0,36.0,70.0,75,85,86,75,82,73,49,50,74,72,56,54,52,25,69,68,67,62,62,73,74,81,74,85,58,70,32,75,68,50,64,62,61,36,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
micheal-williams-1988-89-detroit-pistons,Micheal Williams,1988-89 Detroit Pistons,PG,74,"6'2""",74,175,"6'6""",78,74.0,47.0,77.0,79.0,67.0,43.0,50.0,74,87,77,75,65,64,70,35,70,77,30,30,30,30,72,76,75,75,88,84,85,82,88,92,49,72,37,80,74,44,79,82,76,45,40,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,Bronze,Bronze,-,-,-,-,Bronze,-,-,Bronze,-,Bronze,-,-,-,-,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
john-salley-1988-89-detroit-pistons,John Salley,1988-89 Detroit Pistons,PF / C,72,"6'11""",83,230,"7'3""",87,58.0,63.0,37.0,66.0,64.0,69.0,98.0,70,69,45,60,70,34,72,65,68,60,48,50,45,95,40,41,40,33,33,49,80,82,51,70,60,70,70,65,65,68,68,49,61,63,74,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1988-89 Detroit Pistons,Detroit Pistons,1988-89,'89
chauncey-billups-2003-04-detroit-pistons,Chauncey Billups,2003-04 Detroit Pistons,PG / SG,89,"6'3""",75,202,"6'6""",78,86.0,53.0,87.0,85.0,75.0,41.0,50.0,87,87,78,85,94,84,77,25,81,92,40,44,38,25,88,94,91,78,85,96,95,80,85,93,75,72,30,95,88,58,95,94,63,50,32,Gold,-,Bronze,Silver,Gold,-,Silver,-,Silver,-,-,-,-,-,-,-,Gold,Gold,-,Gold,Bronze,Gold,Gold,Gold,Silver,Gold,Gold,-,Gold,Gold,Gold,Gold,-,Gold,-,-,-,-,-,Gold,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
richard-hamilton-2003-04-detroit-pistons,Richard Hamilton,2003-04 Detroit Pistons,SG / SF,89,"6'6""",78,185,"6'10""",82,87.0,67.0,80.0,77.0,73.0,49.0,70.0,82,86,87,97,85,86,79,70,95,85,60,70,39,35,78,81,90,79,73,86,98,70,73,98,55,62,37,85,85,64,88,85,65,49,48,Gold,Gold,-,Gold,Gold,-,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,-,-,-,Silver,-,-,-,-,-,Gold,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
ben-wallace-2003-04-detroit-pistons,Ben Wallace,2003-04 Detroit Pistons,C / PF,88,"6'9""",81,240,"7'1""",85,52.0,65.0,44.0,82.0,88.0,84.0,70.0,71,44,45,45,80,25,67,65,98,55,45,48,60,80,45,54,55,34,32,49,98,83,79,91,92,85,95,99,98,98,97,49,77,86,82,-,-,-,-,-,Gold,-,-,-,-,-,-,Gold,-,-,Gold,-,-,-,-,-,-,-,-,-,HOF,Silver,HOF,-,-,-,-,HOF,-,HOF,HOF,HOF,Gold,HOF,-,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
corliss-williamson-2003-04-detroit-pistons,Corliss Williamson,2003-04 Detroit Pistons,SF / PF,76,"6'7""",79,245,"6'11""",83,69.0,66.0,63.0,80.0,68.0,61.0,60.0,88,73,72,50,78,51,50,75,80,80,72,60,56,55,68,60,64,66,58,78,90,81,64,85,86,75,47,70,74,76,70,75,62,60,62,-,-,-,-,-,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
mike-lamont-james-2003-04-detroit-pistons,Mike James,2003-04 Detroit Pistons,PG,73,"6'2""",74,188,"6'2""",74,72.0,40.0,80.0,74.0,49.0,40.0,80.0,66,73,77,60,80,78,46,25,77,68,25,25,25,25,86,78,78,72,84,75,91,80,84,86,48,57,30,50,58,25,55,63,59,46,33,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,-,Bronze,Bronze,Bronze,Bronze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
darvin-ham-2003-04-detroit-pistons,Darvin Ham,2003-04 Detroit Pistons,SF / SG,72,"6'7""",79,220,"6'11""",83,59.0,59.0,49.0,75.0,57.0,65.0,80.0,62,60,60,35,60,79,60,90,64,64,35,40,45,70,65,40,51,30,57,79,72,80,68,80,60,84,52,40,64,60,48,74,61,52,77,-,-,-,-,-,Silver,-,-,-,-,-,-,-,-,Gold,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
elden-campbell-2003-04-detroit-pistons,Elden Campbell,2003-04 Detroit Pistons,C / PF,71,"6'11""",83,215,"7'3""",87,60.0,63.0,32.0,55.0,61.0,67.0,80.0,74,68,55,60,70,30,73,40,69,38,68,68,68,80,38,29,31,38,25,30,52,88,26,68,85,33,81,65,62,74,54,30,60,76,58,-,-,-,-,-,-,-,-,-,-,-,-,Bronze,-,-,Silver,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,-,Gold,-,-,2003-04 Detroit Pistons,Detroit Pistons,2003-04,'04
